h_single_phase,h_evaporation,h_condensation,f_single_phase,f_evaporation,f_condensation,beta,phi,gamma,eta_is,Q,T1_prime,T4_prime,log_A_evap,log_A_cond
1.0761613740716809,0.8118162337424295,1.096802147340539,0.6759567054267772,0.991702405966214,1.168776027501916,46.68460589421085,1.2144567457341882,0.5170463140882885,0.5898251162422449,26345.41048463324,292.2397325675878,319.4942670460658,0.9744643188654896,0.7920920366387368
1.1459608094828722,0.902358346848664,1.122554332805763,1.2184101381231625,0.9022364942763884,1.0532137027555606,36.91597449051064,1.2466266928386407,0.5499813957817061,0.6603351608037821,22665.712337694986,281.03416100522867,311.8577440732297,1.209205260677553,0.9251920615576752
0.9465037582924,0.6664725439695788,1.1029076407276233,1.12865056750797,0.8820002296769781,0.810571531111641,41.44738110498044,1.2739070298669704,0.5214665443178139,0.7219145016447384,29032.183940892988,296.8346857020318,318.50520435916326,1.897046268605325,1.2305200064939092
0.8817558071368834,1.1044092869374489,0.8124073972125779,0.934066782969423,0.7835356562670064,0.8778929562485298,57.62888240438701,1.124319782027142,0.5106060037467999,0.5785356665552945,27168.42120597212,292.86444636388404,305.83617077837675,0.4449908490130427,1.377969836372278
0.9651133425091551,0.8215085741593315,0.940199224670479,0.8992326155868243,0.7799625384864219,1.4559050145059562,50.775658479818205,1.198667679994681,0.5881824389975652,0.7448404409667819,24875.166999359448,295.13033517052384,310.41292759023713,0.6211266735064622,0.9485291753712672
0.872874812391202,0.9772825692024754,0.8393117265474049,0.8029366543912713,0.964636836501901,0.984909275827776,47.25903100201853,1.1765306930722363,0.629802658801977,0.6069022717720263,20317.621267145823,292.1503573759404,308.2466143844172,0.2665347196359813,1.053723244246033
0.7377621136724268,0.9750570693394496,0.8627205197700067,1.1306320914367132,0.9580329560046154,0.884412497265798,35.06368620540845,1.2226446265043982,0.5972251139029249,0.7235131160990033,23340.36333600205,289.7635532302497,314.68488305667137,1.561550970020049,1.512148862887214
1.1212107355761531,0.9902216777305916,1.0996100414331182,0.8824177722686439,0.9261117044672222,1.0936891964334492,35.93549700024298,1.156111996591629,0.4876647958266583,0.7061487256656835,20578.01867215022,284.2688692812644,312.61173684203794,1.23627511049394,0.7854016841152485
1.185969312552914,1.000178080876965,1.0816191610689665,1.110459912858306,1.0426364492855686,1.0695435184809603,42.92802286752397,1.1031158659300333,0.4907850314665194,0.5650898761309129,22896.09010385672,280.5862119227329,314.03297742762743,0.2913941516220582,0.8035354886727556
1.0840953782695095,1.1255014692289058,0.9985727014719044,0.7472394382992344,1.025433391384518,0.957462393567713,49.50509113118508,1.2906539683235965,0.4982601893364718,0.6888392375777961,22857.240297992703,279.470116072752,309.0098247206411,0.6258778738518318,0.8125673837871255
0.9185774451034994,0.6812334581411013,0.8918926720113951,1.2141215558496392,0.8338629397846736,1.1166812562300337,43.829279669717685,1.2439422502068838,0.5318159366191413,0.70371410157669,27189.82531827188,295.8048396624476,312.8756438849491,1.776729083627792,1.2041351599723369
0.9273775793123396,1.216237149019165,1.4843141851718595,0.9167239141501278,1.026155334125498,0.9413396562790602,58.764454386949325,1.2881298794540184,0.4933860125137974,0.6097770437764602,29550.750555786886,296.4859021856812,319.96117181818045,0.9921221204704816,1.1837744084244874
1.1979741736391765,1.189690345193542,1.0914937756899885,0.9905809621681966,0.9517782897148822,0.876661199540866,53.95552950671752,1.15996714633394,0.6321189386722332,0.5846673002116951,27911.20802885092,295.0544125815983,322.9473237415272,0.5201239955192248,0.8029972301191727
1.216830999742757,0.8879990548842494,0.8798321555815949,0.8819385067600795,0.7878901369035213,0.901979644245864,42.304771781535365,1.13503789696199,0.4655736065176651,0.6168528464599303,25694.546399794894,293.3018811530481,308.5286989300308,0.5805915501998853,1.1613389883127472
1.007772597278166,1.305795613496025,1.0034514937231374,1.034442827156182,1.0176092487571138,1.0426212509906272,51.57844277666911,1.2763396737477777,0.6394519529368992,0.6947354452903477,29974.77176937926,292.765978118699,314.8490150035346,1.068108866486174,1.2262813394443022
1.2443019137493696,1.0000525124080326,0.9586326897346112,0.9894772792812632,1.0162201428544555,0.9060978953903456,55.681212946031735,1.1996583756463344,0.6236454121480689,0.7419520914305388,22070.490285860524,280.2340235450142,316.6799966995134,0.4153648541527163,0.6927579674381013
0.945099963382124,1.1796672653752005,0.9619616034995152,0.992506837352592,1.0675236061842306,1.008036441539386,39.30071744973532,1.1347152170417534,0.539942516064706,0.7482072917150342,20025.243392301298,281.23178899425767,309.6790106075286,0.207354412781451,0.9906846760204164
0.9963636866634854,0.919297328455038,0.9136418543521828,0.9042034579076428,0.8324102880261991,0.9775178006329278,45.47633210544922,1.149892108341993,0.4842471445385292,0.641876594674094,28898.92596841345,290.6742990169216,310.03231504520534,0.6497865595875556,1.272977927389761
0.876015187952352,0.8652802372140287,1.0584418287073314,0.7380608026807398,0.92230933139305,1.1589941842337137,38.16343125597472,1.247622174871386,0.5343797307182491,0.7385284516775488,21242.705973105338,283.1297507514828,318.6664060631835,1.1935705168436577,0.8987226771309955
0.7666902461540478,0.7501394631921727,1.110925400280605,1.1968615484794607,1.201330672221951,1.0636993321801924,54.04442863887331,1.2083411410161702,0.5408626194352245,0.722566121387397,20097.6887118786,297.70673097531056,306.8903168990036,0.6065929956274806,0.6599695714174444
0.9397194405048498,0.8784092913383752,1.0583070734376534,1.211582235861406,0.8243436683883889,1.3078808287090051,44.8266530756376,1.212263247939786,0.5265992171873737,0.661599516069722,27931.862826683,285.3947656949001,318.67429901325795,0.996415127021543,1.034782388403938
0.9086660462921486,1.1374886413526997,0.954296720731478,1.050618267607068,1.3039652030503517,0.9241288533568892,59.15534882068063,1.209896459915827,0.6278951411003384,0.6221289714299425,26188.612393783576,288.09327892523766,304.77838508390704,0.7443306434912038,0.9253706918353756
0.9900764074158196,1.0497050003219075,0.9412765039501044,1.0987866539453215,1.1884770475256583,0.9769161375080302,38.34773956578916,1.28743762352848,0.5769213295535824,0.630967235727042,28133.464875950034,286.51449627449364,314.50677987522766,1.0192571472311729,1.2279463397701031
1.1728276144418015,0.8272803422087377,1.1087645931108674,0.9717675185141657,0.8257095743295819,0.9215833338801032,42.15748070729363,1.1482170612545777,0.56764325908394,0.6599573442659505,21885.628996571,281.7274394807822,305.7602726807765,1.2931652800791211,0.6103294223101456
0.9989052957854436,1.147935135810845,1.070355344657263,1.0741364154402862,0.7385953742515277,0.8801057373266011,36.43386193036705,1.210893937864799,0.565750476452298,0.5829508569384431,22174.984553159928,294.54464930947,308.2211261059349,0.6018398654607253,0.8578152205350446
1.1041888236905029,1.1510025143763565,1.0691812573325152,0.9780705544254054,1.0696934148293384,0.8679746934041823,30.1813115164346,1.290370603621021,0.580476559682742,0.6492609577165344,20399.22998041932,297.1422697850303,308.4966530980117,1.3388463696125084,0.8475866718096691
0.9571444480310252,0.9623863874516078,1.0340212998909468,1.0892517899349032,1.131394912622129,0.9104292555647466,59.130187325301534,1.2874191966940212,0.482352696910615,0.6304755768375093,27023.294026523567,289.581408383155,322.450761116582,0.9282851329331326,1.1796819961294036
1.095784861675224,1.104059533364568,1.058845890550168,0.7562319592345976,0.8490977703106638,0.9278216067300508,41.77573652334037,1.1457112074294835,0.6448245562012025,0.6712923637444657,22764.856544124228,297.06442419440583,319.7237051034859,0.1975944092933396,0.8400929249569227
1.166892916506453,1.0949647887427607,1.1879627030550646,0.8177553619934742,1.0823522585066836,1.1436311388680458,41.52110221375007,1.1538052483950936,0.4834289059441332,0.6128219704870037,21434.294749355133,295.3466989647848,316.13935933688794,0.1988524244784601,0.5638510218877177
1.047221491110582,1.0591928011255367,1.0818264294359428,1.1692399232756288,1.2920218927416756,0.8304515297576689,48.84092183104532,1.1588752404658371,0.4768347390420727,0.7484980738827172,25311.40408875624,296.1562695095575,308.432115734273,0.6488140085271771,0.7520831519786799
1.2648906816849794,0.883749783236013,0.7574822269638977,0.9173661183103544,1.0815852847779537,1.0096043746456924,40.66821018720072,1.113531278392088,0.5347639262842373,0.7056261967281483,26922.221142601444,296.5825346822821,322.7453995316266,0.4895923009896647,1.5634000282816158
1.1400435763259948,0.946078655297145,0.7209629896049233,1.170194862863505,0.913406315352873,1.0393789633784285,45.38471079884223,1.2149968511574571,0.6284997526070278,0.7470176200257168,20384.02285198249,283.534723164453,308.3849178917731,0.5869311775988685,1.1408364418643022
0.9901954046616795,0.997417262378709,1.2107736900906474,0.8950419731935813,1.0033453775727623,1.1263710724318594,39.77843002484343,1.183128226925842,0.5904505540720716,0.7222234103701963,25874.60899663892,289.57647399838845,309.5688538856834,0.5730348333541212,0.7759908301431532
1.075593530694148,1.1366510587752878,1.0558568561193156,1.1412355529800515,0.8709765432591671,0.8429563281419472,42.53302428365019,1.2654042199730655,0.5038507276202896,0.5717667178200235,26729.86181981279,289.8464726821384,318.48119130603914,0.8815217608029554,1.1231829322297844
0.6586089944231565,1.030977069838921,1.2018644723628922,1.0988833871836887,0.9801771386354649,1.1246675591287048,56.65022800674359,1.184345623420734,0.4511442596863378,0.7428243814521223,24476.49409675912,285.38057820318204,318.9175160212194,0.5416663888872587,0.869933268871913
0.899650274543528,0.9287229032802452,0.999750643313078,1.15630263603684,1.03493581068722,1.169387058304141,58.74337922035109,1.1686561412310308,0.6029490053088462,0.6250060699506035,26960.49587981053,293.56093353311115,316.3005052848588,0.6451031208649901,1.017573951107152
1.2622182750917554,0.8889078084507137,0.9402282982456466,1.0088920669940864,1.0332398464552042,0.8662550935615159,36.65550673421603,1.2153608297054583,0.4522536636616174,0.613482474556542,23111.90079024493,298.15576901026657,318.3561984842303,0.5911316162808352,0.9913238652027764
1.1764678690197967,1.0820360980002863,1.2018716902000872,0.8099143366615897,1.1134158847746949,1.061175121932347,46.96743338809453,1.2959712306029894,0.5497671776958615,0.584818831658265,22656.16039796425,294.42212093988155,309.12112245692936,0.7414481869805818,0.8649204930680752
1.2592569635181283,1.0297297647164745,0.5867576926626819,0.9299748007455334,1.0326202707220693,0.7531536481117515,45.79115360423589,1.2596750755188817,0.45409255190955,0.7485695518776649,29815.153898082102,295.1007620621042,310.5292368480165,1.0080355317012568,1.8125570071429915
1.1259711045168743,1.0249896526361038,1.165246170113495,0.9426609446093528,1.2373186270158767,1.0143794105588764,41.85099059326697,1.258337932068422,0.6448085777818398,0.5510145457178471,22158.086412815574,284.1510706220554,315.1296813993859,0.5471148603408711,0.7997075287829093
0.9861481427549846,0.8806177443908222,0.8729884796521439,0.7394713893879508,0.8273508303831851,0.7759274548302185,47.01023982020867,1.148332875858877,0.6303047948317595,0.5901635803023683,23050.55831092366,282.9049550046314,307.76643501273657,0.9161746466855626,1.086887640613939
1.0286803510327949,1.1671834869353588,0.8753739951572276,0.7850129088954758,1.0967116167265991,1.0906897406005067,55.34215885192486,1.1601855542181083,0.6486215727212968,0.6558653253474156,23147.373392332247,285.0897117789912,306.25041045292056,0.2882927318659875,0.9656056740678844
1.0162984172280405,1.2192442076013656,0.9393453366516112,1.0592769732994525,0.8333472665800354,1.2491861114604148,55.232123779896526,1.2547944775078486,0.6238664666956937,0.649135492120293,26683.835790944388,296.340565738117,307.879280045126,0.9507663048523444,1.0496613985003602
0.9515468703261318,1.1545604387937425,1.0398232876839293,0.9160840124631444,0.7317030128428135,0.8624606585609529,33.33615372733781,1.2659565358461806,0.6428111684525554,0.5955852985459407,20686.966303658715,286.98351641258614,321.5056578075539,0.8267037159699921,0.9638101977093764
1.1054941619268517,0.7485880257142072,0.9714427000513136,1.2330513380635515,0.892677040842299,0.7877218883059403,59.56973650340183,1.1168053291972229,0.4963914676702558,0.7082587953479783,22289.6737339984,286.6002973467007,321.293193850582,0.4429531015100424,0.8626982316042746
0.944788339640199,1.114291406582816,1.1221036206632051,0.9181882960822952,0.9217445287065976,0.8170468510232558,33.04104127779682,1.228608731890611,0.6001539870862813,0.7185166499112898,24551.66109671688,290.09629745148874,315.01280437591066,1.359027694167214,1.0551983960636615
1.0237835207621295,0.8819057082087411,1.0227376606882033,0.8949866647249292,0.8167748157788504,0.958168310426802,54.32115987178653,1.20819755929092,0.5568254729969093,0.6748515465917675,20937.913461283155,286.1202919322144,304.7458315328517,0.4347721286773578,0.5680299568956633
1.0975326250459825,0.9635117382436296,0.8458079291443409,1.0189948233138024,0.9261670592535758,1.0897663920532212,45.04521137904892,1.1480245885405755,0.5824447220751494,0.6288046852462956,23870.45090764432,281.3934816847054,312.1192003140895,0.751676406045743,1.1727777981209222
0.8696065082481806,1.0588884451606455,1.3366092484315315,1.0989239092984902,0.8799828208086815,1.1037116314001922,33.87950576972084,1.1429786441287832,0.615103127625931,0.6572979181488886,29220.118063041275,286.66193906506714,315.9083401582656,0.7970930617101221,1.1975061090292871
0.8757172123410646,0.9141505347020557,0.8935575796430916,0.8431562722249405,0.5490462226468125,1.0040118005840253,54.658320351114014,1.1732338219675085,0.6473054345428358,0.553750208672652,27577.80820655522,294.5344636925036,322.78901122808384,0.4549325148155171,1.27217778259932
1.1530674831711016,0.9426082032759704,1.0282085116300836,0.9928242424316296,1.146339082893823,1.2327778218113674,51.89127410926796,1.1617028131883895,0.5048767676434252,0.6089724795595648,28745.37105522989,289.748974739773,309.5726601449107,0.6242826818108488,0.9045656677190136
0.8317312580579816,0.9946351758473692,1.0495921039917118,1.0050526843421357,0.9381738691114846,1.144106590265634,57.38530841521573,1.2424230805875598,0.6017248199986593,0.5737979480083263,29786.757332390367,293.49974140062204,321.3215994206392,0.8588091405679515,1.0934365683183669
0.9164223882472862,1.2772599844277222,1.140014960426403,1.0711174136778103,0.985416265475802,1.0396912608343192,38.8321049126135,1.2383268106428402,0.5550799604955879,0.5678251763171941,23626.316194571293,282.6125526285652,322.13226778039893,0.5478626728186534,0.8909263301650339
1.1115882740458356,1.0987582513738343,0.9694713967910956,0.8295269129338994,0.8921797125227116,1.137148730895983,32.065436996470666,1.220315889405074,0.5013183929180627,0.7284050901413166,29289.82114359566,292.118610349949,319.4413140720381,1.5393966584814562,1.3823007855953422
0.983789254355796,0.975255117003296,0.964076292035141,1.0934409165777632,1.151911572651608,0.7466892646454554,40.67954389475451,1.1744428768164603,0.5999296090734071,0.567066418710392,26789.781861740663,283.7067977234739,309.7664788558198,1.1686514495763725,1.1693633507334265
0.917866370724156,0.9458970652090328,1.0362013577455882,0.8006352052243546,1.072244729901203,1.2734279839945148,48.814052369796805,1.2347701382018252,0.61749936218224,0.7491083685314202,21963.25887760212,280.8098455145606,303.4665689724769,0.5658003235243367,0.6280219040573439
0.7497197437504779,1.1559810459281206,0.9104878942305824,0.9610472225684664,1.0461795741843982,1.0353049658581712,52.958575086602735,1.259174124219107,0.6071965909382754,0.6541587077961347,20411.61638462177,279.7942827528242,305.7683099804241,0.5552659600959904,0.8520034830979684
1.1734141105250389,1.0494938026834644,1.0402376805093168,1.047384342153293,1.084774452742274,1.0325457789292354,59.272705959174,1.1043924694674598,0.5712614464401462,0.7419655529829503,28036.55378071893,296.1933080663781,319.6616647727005,0.4387088868017618,0.9437082358153456
0.9829893492849572,1.0480938016187995,1.148142262498804,1.14074464855809,1.1677583260249031,0.9652814817144024,49.88162890214353,1.144313732210125,0.5215067621476618,0.6690425766196322,26184.087482524923,296.819447030488,309.8088327830824,0.602066412342925,0.7532543705270542
0.997586859879996,0.8114841662218789,1.098037383011675,0.9727543719483588,1.121062679046246,1.0108879041026395,36.88372863666058,1.1499735578110963,0.5239438678307977,0.6792649359286538,27480.02813816236,279.5326714033496,309.29256225707786,1.9302110596724769,1.1282944735416995
1.0524816132793244,0.9121833389747532,1.1259689998136648,1.0134940354480884,1.0814336118709629,0.8421948076213193,42.01808935392,1.1113897766023784,0.631166124301147,0.7018565046274668,22242.548128146493,280.10909687826177,304.7458726398031,0.6282422250997598,0.711352585473307
1.2233364709104086,1.1226624256536537,1.32217546085711,0.7969055398723354,0.8669022410916962,1.0385354499481456,52.9117539867716,1.1360366776763806,0.6497978680853392,0.6092035283435452,24502.001827733024,296.52883845459104,308.84437148057805,0.3157102190008891,0.398851285104896
1.0290478025318983,0.8462078066824418,0.7909710618244147,1.0184718725500632,1.0168746090579577,1.1100435225294676,33.84438824602679,1.240606562953224,0.6046968321872985,0.7218158581192823,20973.27879962519,293.4926542215585,309.94678903745404,1.778990240367729,1.2481266451530997
0.9481736605560392,1.141026566618983,1.081830279919354,1.0265563209535524,1.1602302429973304,1.0882921747210064,51.39483285524992,1.2052929108981063,0.5818908226852327,0.7255666969976281,21707.465107120664,285.13378687268937,305.38096623362145,0.5341153468350084,0.6493400569159408
1.0460462186673856,0.8095681999040938,0.8157152757197403,1.3081213975995798,1.1510919947880496,0.974987527239412,41.76642634745125,1.2880869551797258,0.4664783501926365,0.5827105289435535,23088.866119135528,287.1316116441338,311.91025850434926,1.1156781293253242,1.1302190162601975
1.1945150124944688,1.0416271513250597,1.0555821468168871,1.1773260298084605,0.8986685204679854,1.021404910450134,54.7375736960539,1.1150154805828132,0.5104972532035388,0.7369487959774046,29759.65897930039,290.0111844849794,311.7985940719332,0.6056233601859612,0.9294034515604128
0.8441151248937049,0.9136123161549632,0.7576859702787724,0.6629418454690963,1.0624227719147077,1.0807858539297566,47.03919268001381,1.2919140524006942,0.5045638217048096,0.6099805812503432,23624.033659783,294.82805363843767,313.0157897174132,0.7006218868485925,1.2893987789504495
0.97113420918385,0.767317153995938,0.9809424576953832,0.762871957434643,1.280108552455362,0.8283696374023033,54.31012301216997,1.2122823135478134,0.5798225230318669,0.5979793659048184,24150.794605891,295.5934049726281,314.49992681341587,0.5158681299791076,0.8465260377009346
0.7980991158058005,0.647460620900717,1.0556745255103914,1.043486306502774,0.8538704770518797,0.9919294037721405,51.93987190644789,1.2407746482216355,0.4741065789593277,0.6567657922962101,20439.59568829685,287.2361789868783,316.33834668529033,1.02755740038966,0.7142810435897393
1.01220920309354,0.985602916425606,0.902698800382056,0.8713678030250988,0.9283829189671904,1.083486104046359,39.41253230455568,1.2691465078749768,0.5266930044770949,0.644887817487352,24041.495221166715,295.6775493046297,318.32412422064624,0.945029820770916,1.0923849108872996
1.2488838884319509,1.3687839325854672,1.0659700459765271,1.070508274608888,1.3050084096631829,1.0192814141146511,57.9280607507918,1.2470013976724832,0.5804851464176675,0.6187478785361974,21761.35731041761,297.38928770127575,309.91951276831537,0.713479504249037,0.8140332227362879
0.8845339762138598,1.0322477646706487,0.98943136909798,0.7951680401347759,1.0742414311285646,1.22693275505362,43.710780520034646,1.292747283396139,0.6129988376818976,0.7160984029966786,27849.54021665635,287.34050264648846,310.8939926449336,0.907915633789188,1.0677166815759638
1.0039591291541552,1.008562516978584,1.1984851101054144,0.9569683129534696,0.9483012460772644,0.8710698599297085,45.72077168169581,1.1047828294402002,0.5976536171977315,0.6747224927368948,24321.420238931223,285.83988557472026,317.3035596936391,0.3121900570260508,0.7627314768174365
1.0782394791135874,0.9492766753393336,0.8007033119608974,0.8915209803760806,0.8500104819400389,1.1003083569168988,36.39200603092316,1.2031671979675105,0.542972883470498,0.5812884137620475,22183.230650601163,293.7614343246377,312.976350582388,0.4505238416439315,1.2869936881418251
1.062865616139978,1.060647209510981,0.9349776842862588,0.7632135608174364,0.7458734335488626,0.8277499247154071,36.48389505022476,1.100739752729098,0.4719814518276135,0.6076280819659943,24611.014372549373,286.152375159851,312.17731351329144,0.4992247991323527,1.3117442550310896
1.1941145445130192,0.8376540262495725,1.1629907320484696,1.048861878982557,0.914686013036112,1.060521010054713,36.94882704333883,1.2855668955496178,0.6092818961641824,0.6331752130050601,24553.16450976265,297.28357154564355,323.005272248058,1.332934767347682,1.0524161550871287
0.9342101347787664,0.7715459057107258,0.975018092504056,1.0705285314338482,1.4214663100995466,0.7455651843522185,36.86365145686131,1.1171651684523511,0.5333818301418743,0.6171157549500133,22631.603638595003,281.4471243286863,304.3308242710232,1.0564160950484434,1.173442661538828
0.9052051649455554,1.0570882376235662,0.92307325378088,0.8828943548854327,0.9566055433056414,1.271179271936425,59.36555756663076,1.1485520722298517,0.4548062841642388,0.6187044992652876,21071.254063039985,287.38393935827787,320.5206558270219,0.119058475268245,0.958991265984879
0.8905106801586264,1.1667760199507573,0.8649368840297234,0.9865173894163266,0.9339390870482128,0.9176489928843952,36.43959084952903,1.1276034473025418,0.5619150727057902,0.6749060821460358,24363.05373074053,280.52085724235934,322.6724651217039,0.3695744460332927,1.5451226475415034
1.0273737866256196,0.9726159391702184,1.1144028567497353,0.7392834962681435,1.1803979324593248,1.1246397061490263,59.533835635246255,1.2881580555546268,0.5003157531246132,0.7467025414119941,22090.77951225285,282.7019522805652,308.6805036330415,0.6186319685579267,0.7632726904932305
0.950062588178453,0.9925779027599404,0.9956857297115758,1.0850372952334515,1.089519707394311,0.905387881392112,59.90016497694738,1.2480482777438997,0.553622807141282,0.6629488535579589,28219.577677935595,280.8887586532369,306.3968008540457,0.9110645561904804,1.0994398864310004
0.9712046392418052,0.6609937567165232,1.138078599801675,0.8298943105917765,1.0826356815190192,0.8768753714149262,46.661298869446696,1.2563842733311628,0.5642446914057172,0.6172299388631096,23415.352033532297,284.350923355015,309.70911978855713,1.367852683916555,0.7837499758295827
0.8660873536580114,0.9433519000384976,0.8796495054027869,0.9720489151345222,1.1196016331842429,1.1039041192774248,37.39600566781664,1.2963890248585543,0.5632675010127206,0.7466217002130148,25441.56344497371,298.6436246055653,320.4394307985856,1.2814187249572129,1.2954540681768805
1.3697663319154438,0.9467429229484574,0.9402496172809875,0.982450626674139,1.1983116730739196,1.0556442012978484,54.19649211240204,1.2888444759077964,0.5618700238997884,0.7170937544652757,24283.72801143478,294.407545423949,321.1069725924968,0.846429330263619,1.0171363356777443
